vessel_id,timestamp,lat,lon,speed_knots,heading_deg,linked_slick_id
412575692,2026-07-15T00:29:05Z,10.3838,76.14307,15.0,111.3,SLK-0036
412575692,2026-07-15T00:44:05Z,10.36081,76.19619,14.700000000000001,109.2,SLK-0036
412575692,2026-07-15T00:59:05Z,10.333,76.2588,13.8,118.5,SLK-0036
412575692,2026-07-15T01:14:05Z,10.30894,76.30504,14.9,118.4,SLK-0036
412575692,2026-07-15T01:29:05Z,10.28225,76.36072,14.0,111.9,SLK-0036
412575692,2026-07-15T01:44:05Z,10.25196,76.41854,14.100000000000001,114.3,SLK-0036
412575692,2026-07-15T01:59:05Z,10.23129,76.4751,14.4,120.0,SLK-0036
412641605,2026-07-13T01:26:43Z,9.44127,75.72436,10.1,129.0,SLK-0020
412641605,2026-07-13T01:41:43Z,9.41471,75.75445,9.799999999999999,126.3,SLK-0020
412641605,2026-07-13T01:56:43Z,9.38948,75.78477,10.1,135.1,SLK-0020
412641605,2026-07-13T02:11:43Z,9.36064,75.82347,10.6,134.0,SLK-0020
412641605,2026-07-13T02:26:43Z,9.33228,75.85024,9.6,131.5,SLK-0020
412676527,2026-07-09T13:57:33Z,10.25254,76.17902,17.2,156.9,SLK-0024
412676527,2026-07-09T14:12:33Z,10.18247,76.21384,17.799999999999997,157.3,SLK-0024
412676527,2026-07-09T14:27:33Z,10.11524,76.24024,18.5,153.2,SLK-0024
412676527,2026-07-09T14:42:33Z,10.05403,76.27456,18.7,160.4,SLK-0024
412676527,2026-07-09T14:57:33Z,9.97712,76.3102,17.7,158.6,SLK-0024
412676527,2026-07-09T15:12:33Z,9.91548,76.34535,17.299999999999997,156.3,SLK-0024
412688263,2026-06-29T21:44:11Z,9.64025,76.00215,5.3,294.8,SLK-0034
412688263,2026-06-29T21:59:11Z,9.65051,75.9859,4.8,298.3,SLK-0034
412688263,2026-06-29T22:14:11Z,9.66097,75.96452,5.4,292.8,SLK-0034
412688263,2026-06-29T22:29:11Z,9.67103,75.95335,4.1000000000000005,304.6,SLK-0034
412688263,2026-06-29T22:44:11Z,9.67583,75.92869,4.9,295.0,SLK-0034
412688263,2026-06-29T22:59:11Z,9.68957,75.91432,5.1000000000000005,297.2,SLK-0034
412688263,2026-06-29T23:14:11Z,9.69514,75.89492,4.3,298.7,SLK-0034
412688263,2026-06-29T23:29:11Z,9.70415,75.87485,5.5,298.2,SLK-0034
412805891,2026-07-15T00:14:05Z,10.51154,76.78996,12.4,215.8,SLK-0036
412805891,2026-07-15T00:29:05Z,10.46515,76.75606,12.3,221.3,SLK-0036
412805891,2026-07-15T00:44:05Z,10.43334,76.72326,11.700000000000001,220.1,SLK-0036
412805891,2026-07-15T00:59:05Z,10.39555,76.69515,11.3,226.5,SLK-0036
412805891,2026-07-15T01:14:05Z,10.35587,76.6584,12.6,215.6,SLK-0036
412805891,2026-07-15T01:29:05Z,10.32165,76.62995,11.700000000000001,218.7,SLK-0036
412805891,2026-07-15T01:44:05Z,10.28347,76.59507,11.700000000000001,215.7,SLK-0036
412805891,2026-07-15T01:59:05Z,10.24514,76.56158,11.200000000000001,215.1,SLK-0036
412815118,2026-07-22T23:21:33Z,10.22054,76.2863,10.4,180.3,SLK-0119
412815118,2026-07-22T23:36:33Z,10.17438,76.27979,9.8,179.2,SLK-0119
412815118,2026-07-22T23:51:33Z,10.13371,76.27752,10.8,181.8,SLK-0119
412815118,2026-07-23T00:06:33Z,10.08746,76.27528,10.8,184.7,SLK-0119
412815118,2026-07-23T00:21:33Z,10.04346,76.27747,10.1,178.1,SLK-0119
412846081,2026-07-19T06:59:05Z,9.44207,76.46395,5.6,273.5,SLK-0054
412846081,2026-07-19T07:14:05Z,9.43731,76.44126,6.1,269.5,SLK-0054
412846081,2026-07-19T07:29:05Z,9.44146,76.41596,6.3999999999999995,266.8,SLK-0054
412846081,2026-07-19T07:44:05Z,9.4418,76.38646,6.3,273.6,SLK-0054
412846081,2026-07-19T07:59:05Z,9.44232,76.36286,5.6,268.6,SLK-0054
412846081,2026-07-19T08:14:05Z,9.43955,76.33717,6.6,275.7,SLK-0054
412846081,2026-07-19T08:29:05Z,9.43596,76.31009,5.8,274.5,SLK-0054
412870079,2026-07-07T03:26:03Z,9.18757,76.43181,9.8,299.6,SLK-0110
412870079,2026-07-07T03:41:03Z,9.20144,76.40176,8.600000000000001,297.3,SLK-0110
412870079,2026-07-07T03:56:03Z,9.22749,76.37146,9.700000000000001,308.2,SLK-0110
412870079,2026-07-07T04:11:03Z,9.24997,76.33201,9.3,305.8,SLK-0110
412870079,2026-07-07T04:26:03Z,9.27071,76.30609,9.5,308.0,SLK-0110
412870079,2026-07-07T04:41:03Z,9.28963,76.26611,9.600000000000001,300.1,SLK-0110
412870079,2026-07-07T04:56:03Z,9.30534,76.23971,9.0,307.2,SLK-0110
412909670,2026-07-02T20:13:46Z,10.23376,76.68892,15.2,263.1,SLK-0009
412909670,2026-07-02T20:28:46Z,10.22946,76.63005,15.6,268.6,SLK-0009
412909670,2026-07-02T20:43:46Z,10.22585,76.56775,15.299999999999999,269.4,SLK-0009
412909670,2026-07-02T20:58:46Z,10.21646,76.50046,14.5,263.6,SLK-0009
412909670,2026-07-02T21:13:46Z,10.2131,76.43153,14.799999999999999,262.4,SLK-0009
412909670,2026-07-02T21:28:46Z,10.20287,76.36896,15.799999999999999,261.8,SLK-0009
412927868,2026-06-08T21:50:24Z,9.97322,76.68865,13.8,268.9,SLK-0078
412927868,2026-06-08T22:05:24Z,9.96781,76.63138,13.4,262.9,SLK-0078
412927868,2026-06-08T22:20:24Z,9.96205,76.56689,14.4,268.9,SLK-0078
412927868,2026-06-08T22:35:24Z,9.95799,76.5144,13.9,258.1,SLK-0078
412927868,2026-06-08T22:50:24Z,9.95007,76.44864,14.0,266.0,SLK-0078
412927868,2026-06-08T23:05:24Z,9.94379,76.38968,14.2,266.7,SLK-0078
412927868,2026-06-08T23:20:24Z,9.93032,76.33057,13.7,266.5,SLK-0078
412946119,2026-08-30T07:05:46Z,10.07669,75.92717,16.3,48.3,
412946119,2026-08-30T07:25:46Z,10.13397,75.99999,17.5,56.4,
412946119,2026-08-30T07:45:46Z,10.19125,76.0728,15.5,44.5,
412946119,2026-08-30T08:05:46Z,10.24853,76.14562,16.9,51.8,
412946119,2026-08-30T08:25:46Z,10.30581,76.21844,16.8,55.1,
412946119,2026-08-30T08:45:46Z,10.36309,76.29125,15.8,49.4,
412946119,2026-08-30T09:05:46Z,10.42037,76.36407,16.9,46.5,
412946119,2026-08-30T09:25:46Z,10.47765,76.43689,15.9,58.6,
412946119,2026-08-30T09:45:46Z,10.53493,76.50971,16.4,56.4,
412946119,2026-08-30T10:05:46Z,10.59221,76.58252,15.9,44.3,
412946119,2026-08-30T10:25:46Z,10.64949,76.65534,15.9,55.5,
419148706,2026-08-06T12:26:58Z,9.97703,76.48582,13.8,52.3,
419148706,2026-08-06T12:46:58Z,10.02435,76.54132,12.8,51.0,
419148706,2026-08-06T13:06:58Z,10.07168,76.59682,13.8,53.0,
419148706,2026-08-06T13:26:58Z,10.119,76.65232,13.4,52.4,
419148706,2026-08-06T13:46:58Z,10.16633,76.70782,13.5,45.0,
419148706,2026-08-06T14:06:58Z,10.21365,76.76332,13.5,56.3,
419148706,2026-08-06T14:26:58Z,10.26098,76.81882,13.6,55.2,
419148706,2026-08-06T14:46:58Z,10.3083,76.87432,13.1,50.9,
419148706,2026-08-06T15:06:58Z,10.35563,76.92982,13.2,56.5,
419148706,2026-08-06T15:26:58Z,10.40295,76.98532,13.3,55.2,
419148706,2026-08-06T15:46:58Z,10.45027,77.04081,13.0,44.7,
419164005,2026-08-06T13:32:39Z,10.1569,76.36221,5.199999999999999,359.3,SLK-0007
419164005,2026-08-06T13:47:39Z,10.17396,76.35826,5.699999999999999,7.0,SLK-0007
419164005,2026-08-06T14:02:39Z,10.20252,76.36548,4.6,0.5,SLK-0007
419164005,2026-08-06T14:17:39Z,10.21618,76.3656,5.699999999999999,2.4,SLK-0007
419164005,2026-08-06T14:32:39Z,10.24259,76.36066,5.8,7.9,SLK-0007
419164005,2026-08-06T14:47:39Z,10.26738,76.36853,5.699999999999999,357.8,SLK-0007
419204179,2026-08-27T16:15:35Z,9.84792,75.56856,15.700000000000001,78.2,SLK-0081
419204179,2026-08-27T16:30:35Z,9.85749,75.63073,15.4,77.3,SLK-0081
419204179,2026-08-27T16:45:35Z,9.87766,75.68971,14.600000000000001,75.5,SLK-0081
419204179,2026-08-27T17:00:35Z,9.88038,75.754,15.700000000000001,75.4,SLK-0081
419204179,2026-08-27T17:15:35Z,9.89518,75.8166,14.9,80.4,SLK-0081
419204179,2026-08-27T17:30:35Z,9.90455,75.88655,15.5,77.9,SLK-0081
419204179,2026-08-27T17:45:35Z,9.91652,75.95112,14.600000000000001,73.5,SLK-0081
419204179,2026-08-27T18:00:35Z,9.93594,76.01308,15.4,76.8,SLK-0081
419249685,2026-08-09T23:10:26Z,10.02131,75.7876,9.100000000000001,106.9,SLK-0114
419249685,2026-08-09T23:25:26Z,10.00075,75.82537,8.9,105.8,SLK-0114
419249685,2026-08-09T23:40:26Z,9.98859,75.8617,9.0,107.5,SLK-0114
419249685,2026-08-09T23:55:26Z,9.97261,75.88859,8.8,113.4,SLK-0114
419249685,2026-08-10T00:10:26Z,9.96337,75.92838,9.4,111.9,SLK-0114
419249685,2026-08-10T00:25:26Z,9.94882,75.95922,8.5,106.4,SLK-0114
419249685,2026-08-10T00:40:26Z,9.941,76.00009,8.8,116.2,SLK-0114
419340848,2026-07-05T04:29:32Z,9.74492,76.14822,13.4,245.6,
419340848,2026-07-05T04:49:32Z,9.71991,76.07759,12.5,255.4,
419340848,2026-07-05T05:09:32Z,9.6949,76.00696,12.8,245.2,
419340848,2026-07-05T05:29:32Z,9.66989,75.93633,12.9,255.6,
419340848,2026-07-05T05:49:32Z,9.64487,75.8657,14.200000000000001,251.9,
419340848,2026-07-05T06:09:32Z,9.61986,75.79507,12.700000000000001,248.0,
419340848,2026-07-05T06:29:32Z,9.59485,75.72443,12.600000000000001,252.2,
419340848,2026-07-05T06:49:32Z,9.56984,75.6538,12.4,246.3,
419340848,2026-07-05T07:09:32Z,9.54483,75.58317,13.100000000000001,256.7,
419340848,2026-07-05T07:29:32Z,9.51982,75.51254,13.100000000000001,243.6,
419490278,2026-08-31T04:14:05Z,10.0038,76.20126,8.4,31.8,SLK-0012
419490278,2026-08-31T04:29:05Z,10.03674,76.2273,8.700000000000001,36.0,SLK-0012
419490278,2026-08-31T04:44:05Z,10.06334,76.24202,8.5,28.2,SLK-0012
419490278,2026-08-31T04:59:05Z,10.10188,76.27025,9.4,26.9,SLK-0012
419490278,2026-08-31T05:14:05Z,10.13404,76.28668,8.200000000000001,33.1,SLK-0012
419490278,2026-08-31T05:29:05Z,10.16276,76.3075,8.8,27.5,SLK-0012
419490278,2026-08-31T05:44:05Z,10.19039,76.32429,8.6,37.4,SLK-0012
419512382,2026-07-15T00:14:05Z,10.0291,76.11812,12.7,68.2,SLK-0036
419512382,2026-07-15T00:29:05Z,10.05412,76.17056,12.7,70.1,SLK-0036
419512382,2026-07-15T00:44:05Z,10.07974,76.21568,12.6,71.6,SLK-0036
419512382,2026-07-15T00:59:05Z,10.09495,76.26984,13.1,64.2,SLK-0036
419512382,2026-07-15T01:14:05Z,10.12313,76.3234,13.399999999999999,68.3,SLK-0036
419512382,2026-07-15T01:29:05Z,10.14205,76.37552,13.0,71.2,SLK-0036
419512382,2026-07-15T01:44:05Z,10.16353,76.42933,13.5,64.7,SLK-0036
419512382,2026-07-15T01:59:05Z,10.18493,76.47357,12.6,62.5,SLK-0036
419608835,2026-08-06T13:02:39Z,9.98239,76.58989,11.2,320.3,SLK-0007
419608835,2026-08-06T13:17:39Z,10.02324,76.55906,11.5,320.1,SLK-0007
419608835,2026-08-06T13:32:39Z,10.05975,76.53169,11.6,321.7,SLK-0007
419608835,2026-08-06T13:47:39Z,10.09362,76.50784,11.299999999999999,321.9,SLK-0007
419608835,2026-08-06T14:02:39Z,10.13341,76.47909,11.1,327.5,SLK-0007
419608835,2026-08-06T14:17:39Z,10.17605,76.45204,11.4,321.4,SLK-0007
419608835,2026-08-06T14:32:39Z,10.21056,76.42323,10.4,329.4,SLK-0007
419608835,2026-08-06T14:47:39Z,10.24373,76.39249,11.6,319.8,SLK-0007
419932480,2026-08-31T04:29:05Z,10.35995,76.31645,5.6,163.4,SLK-0012
419932480,2026-08-31T04:44:05Z,10.34064,76.32478,5.199999999999999,166.7,SLK-0012
419932480,2026-08-31T04:59:05Z,10.31345,76.32989,5.6,170.7,SLK-0012
419932480,2026-08-31T05:14:05Z,10.29558,76.32912,6.1,165.1,SLK-0012
419932480,2026-08-31T05:29:05Z,10.27361,76.33713,6.1,163.5,SLK-0012
419932480,2026-08-31T05:44:05Z,10.24457,76.34362,6.3999999999999995,166.0,SLK-0012
419958498,2026-07-10T11:10:19Z,9.49138,75.8033,11.1,337.6,SLK-0037
419958498,2026-07-10T11:25:19Z,9.53744,75.78839,11.5,338.5,SLK-0037
419958498,2026-07-10T11:40:19Z,9.58077,75.77109,10.799999999999999,347.0,SLK-0037
419958498,2026-07-10T11:55:19Z,9.62788,75.75532,11.399999999999999,344.4,SLK-0037
419958498,2026-07-10T12:10:19Z,9.67235,75.74069,11.7,346.1,SLK-0037
441028140,2026-06-15T15:35:43Z,9.78051,75.82644,7.699999999999999,212.2,SLK-0086
441028140,2026-06-15T15:50:43Z,9.76249,75.82032,6.8999999999999995,209.9,SLK-0086
441028140,2026-06-15T16:05:43Z,9.7333,75.80065,6.3999999999999995,212.0,SLK-0086
441028140,2026-06-15T16:20:43Z,9.70561,75.78766,7.0,208.7,SLK-0086
441028140,2026-06-15T16:35:43Z,9.67612,75.76891,6.8,209.4,SLK-0086
441028140,2026-06-15T16:50:43Z,9.65597,75.75259,7.699999999999999,212.9,SLK-0086
441028140,2026-06-15T17:05:43Z,9.62887,75.73982,6.6,212.8,SLK-0086
441033521,2026-08-14T11:35:50Z,9.27711,76.21927,15.2,312.4,SLK-0071
441033521,2026-08-14T11:50:50Z,9.32088,76.17049,15.0,313.3,SLK-0071
441033521,2026-08-14T12:05:50Z,9.36895,76.12044,15.7,318.7,SLK-0071
441033521,2026-08-14T12:20:50Z,9.41229,76.0735,15.3,317.6,SLK-0071
441033521,2026-08-14T12:35:50Z,9.45449,76.02124,14.8,309.2,SLK-0071
441095214,2026-07-31T16:53:03Z,10.48546,75.88595,7.8,184.3,SLK-0015
441095214,2026-07-31T17:08:03Z,10.45782,75.88072,7.2,186.2,SLK-0015
441095214,2026-07-31T17:23:03Z,10.41923,75.88663,8.4,183.3,SLK-0015
441095214,2026-07-31T17:38:03Z,10.39509,75.88626,8.3,179.0,SLK-0015
441095214,2026-07-31T17:53:03Z,10.36066,75.87635,7.8999999999999995,180.1,SLK-0015
441095214,2026-07-31T18:08:03Z,10.32695,75.88257,7.8999999999999995,184.5,SLK-0015
441174654,2026-08-17T14:36:42Z,9.30058,75.70887,7.2,342.7,SLK-0079
441174654,2026-08-17T14:51:42Z,9.33722,75.6912,7.8,343.2,SLK-0079
441174654,2026-08-17T15:06:42Z,9.36778,75.68221,7.6000000000000005,341.1,SLK-0079
441174654,2026-08-17T15:21:42Z,9.39287,75.67288,8.1,347.3,SLK-0079
441174654,2026-08-17T15:36:42Z,9.42358,75.66819,7.9,338.0,SLK-0079
441174654,2026-08-17T15:51:42Z,9.45465,75.65815,7.1000000000000005,342.0,SLK-0079
441174654,2026-08-17T16:06:42Z,9.48906,75.64531,8.0,347.3,SLK-0079
441174654,2026-08-17T16:21:42Z,9.5208,75.64035,8.1,347.8,SLK-0079
441178333,2026-08-09T11:51:13Z,9.47043,76.497,6.8,258.8,
441178333,2026-08-09T12:11:13Z,9.45752,76.45679,8.3,256.2,
441178333,2026-08-09T12:31:13Z,9.44461,76.41658,6.9,248.1,
441178333,2026-08-09T12:51:13Z,9.43169,76.37637,7.5,258.3,
441178333,2026-08-09T13:11:13Z,9.41878,76.33616,6.7,246.1,
441178333,2026-08-09T13:31:13Z,9.40587,76.29595,7.6,255.6,
441189241,2026-08-14T21:30:25Z,9.89987,76.53235,14.8,245.5,
441189241,2026-08-14T21:50:25Z,9.87134,76.44977,16.0,253.7,
441189241,2026-08-14T22:10:25Z,9.84281,76.3672,16.5,253.3,
441189241,2026-08-14T22:30:25Z,9.81428,76.28462,14.6,243.0,
441189241,2026-08-14T22:50:25Z,9.78575,76.20205,16.3,249.9,
441189241,2026-08-14T23:10:25Z,9.75722,76.11947,15.5,254.5,
441189241,2026-08-14T23:30:25Z,9.72869,76.03689,15.5,253.9,
441189241,2026-08-14T23:50:25Z,9.70016,75.95432,14.5,243.0,
441189241,2026-08-15T00:10:25Z,9.67164,75.87174,16.0,244.7,
441189241,2026-08-15T00:30:25Z,9.64311,75.78917,15.0,249.5,
441189241,2026-08-15T00:50:25Z,9.61458,75.70659,15.0,243.9,
441300244,2026-07-24T09:04:24Z,10.23315,75.7215,13.6,182.7,SLK-0087
441300244,2026-07-24T09:19:24Z,10.1822,75.72041,13.6,176.3,SLK-0087
441300244,2026-07-24T09:34:24Z,10.12214,75.72658,14.4,180.9,SLK-0087
441300244,2026-07-24T09:49:24Z,10.06663,75.72999,12.799999999999999,174.2,SLK-0087
441300244,2026-07-24T10:04:24Z,10.01207,75.72705,13.5,179.4,SLK-0087
441300244,2026-07-24T10:19:24Z,9.95317,75.72905,13.4,178.7,SLK-0087
441359710,2026-08-24T11:14:10Z,9.85875,76.03952,8.8,71.1,SLK-0097
441359710,2026-08-24T11:29:10Z,9.86394,76.078,10.1,82.4,SLK-0097
441359710,2026-08-24T11:44:10Z,9.87923,76.12401,9.6,79.4,SLK-0097
441359710,2026-08-24T11:59:10Z,9.87951,76.15556,9.6,74.0,SLK-0097
441359710,2026-08-24T12:14:10Z,9.89222,76.19542,10.1,77.1,SLK-0097
441359710,2026-08-24T12:29:10Z,9.9033,76.23301,9.4,81.6,SLK-0097
441359710,2026-08-24T12:44:10Z,9.9155,76.27041,9.1,76.8,SLK-0097
441359710,2026-08-24T12:59:10Z,9.91736,76.30895,8.700000000000001,71.9,SLK-0097
441359893,2026-07-19T06:44:05Z,9.26367,75.94254,10.799999999999999,58.5,SLK-0054
441359893,2026-07-19T06:59:05Z,9.29324,75.98184,11.1,67.8,SLK-0054
441359893,2026-07-19T07:14:05Z,9.30671,76.0331,11.399999999999999,65.9,SLK-0054
441359893,2026-07-19T07:29:05Z,9.33409,76.07428,10.899999999999999,66.0,SLK-0054
441359893,2026-07-19T07:44:05Z,9.35486,76.10861,11.5,62.9,SLK-0054
441359893,2026-07-19T07:59:05Z,9.38045,76.15512,11.7,58.5,SLK-0054
441359893,2026-07-19T08:14:05Z,9.39783,76.19598,11.0,67.2,SLK-0054
441359893,2026-07-19T08:29:05Z,9.42056,76.23729,10.899999999999999,68.0,SLK-0054
441394731,2026-07-19T01:37:36Z,9.15946,76.07092,17.5,345.9,SLK-0025
441394731,2026-07-19T01:52:36Z,9.22665,76.05727,18.1,344.4,SLK-0025
441394731,2026-07-19T02:07:36Z,9.30139,76.03718,18.6,351.8,SLK-0025
441394731,2026-07-19T02:22:36Z,9.37286,76.02463,17.6,349.2,SLK-0025
441394731,2026-07-19T02:37:36Z,9.44787,76.01427,17.2,352.9,SLK-0025
441394731,2026-07-19T02:52:36Z,9.51657,75.99318,18.1,348.1,SLK-0025
441394731,2026-07-19T03:07:36Z,9.59273,75.97805,17.900000000000002,343.8,SLK-0025
441423330,2026-08-23T08:17:19Z,9.66223,76.41333,16.8,44.4,
441423330,2026-08-23T08:37:19Z,9.73803,76.47065,17.4,31.4,
441423330,2026-08-23T08:57:19Z,9.81384,76.52797,16.1,34.4,
441423330,2026-08-23T09:17:19Z,9.88964,76.58528,16.9,43.8,
441423330,2026-08-23T09:37:19Z,9.96545,76.6426,16.2,36.9,
441423330,2026-08-23T09:57:19Z,10.04125,76.69992,16.7,35.6,
441423330,2026-08-23T10:17:19Z,10.11705,76.75724,16.3,40.3,
441452380,2026-06-15T16:05:43Z,9.37129,75.76176,11.5,346.9,SLK-0086
441452380,2026-06-15T16:20:43Z,9.41406,75.75344,10.7,354.0,SLK-0086
441452380,2026-06-15T16:35:43Z,9.46664,75.74608,11.8,350.9,SLK-0086
441452380,2026-06-15T16:50:43Z,9.50718,75.74474,12.3,352.1,SLK-0086
441452380,2026-06-15T17:05:43Z,9.55315,75.73348,12.2,350.5,SLK-0086
441759655,2026-07-06T01:40:54Z,9.98186,75.92592,9.200000000000001,115.3,
441759655,2026-07-06T02:00:54Z,9.96103,75.97461,10.4,119.4,
441759655,2026-07-06T02:20:54Z,9.9402,76.02329,10.0,105.5,
441759655,2026-07-06T02:40:54Z,9.91937,76.07198,10.1,111.9,
441759655,2026-07-06T03:00:54Z,9.89854,76.12067,10.1,120.3,
441759655,2026-07-06T03:20:54Z,9.87771,76.16935,8.5,107.4,
441759655,2026-07-06T03:40:54Z,9.85688,76.21804,9.5,120.7,
441759655,2026-07-06T04:00:54Z,9.83605,76.26673,9.9,109.5,
441759655,2026-07-06T04:20:54Z,9.81522,76.31541,9.3,116.5,
441759655,2026-07-06T04:40:54Z,9.79439,76.3641,10.1,113.7,
441759655,2026-07-06T05:00:54Z,9.77356,76.41279,9.700000000000001,105.5,
441816184,2026-07-07T13:17:05Z,10.22733,75.79968,5.199999999999999,258.0,SLK-0001
441816184,2026-07-07T13:32:05Z,10.21799,75.77566,5.1,249.6,SLK-0001
441816184,2026-07-07T13:47:05Z,10.21234,75.75912,4.8999999999999995,255.8,SLK-0001
441816184,2026-07-07T14:02:05Z,10.2041,75.74006,4.699999999999999,250.6,SLK-0001
441816184,2026-07-07T14:17:05Z,10.20261,75.7177,5.3,255.9,SLK-0001
441816184,2026-07-07T14:32:05Z,10.19478,75.69954,5.0,248.3,SLK-0001
441829221,2026-07-19T06:59:05Z,9.06874,76.49878,14.399999999999999,333.4,SLK-0054
441829221,2026-07-19T07:14:05Z,9.1191,76.47004,15.299999999999999,329.9,SLK-0054
441829221,2026-07-19T07:29:05Z,9.17911,76.43816,14.399999999999999,332.6,SLK-0054
441829221,2026-07-19T07:44:05Z,9.22917,76.40352,14.2,332.3,SLK-0054
441829221,2026-07-19T07:59:05Z,9.28345,76.37923,14.1,332.3,SLK-0054
441829221,2026-07-19T08:14:05Z,9.33929,76.34046,14.799999999999999,331.4,SLK-0054
441829221,2026-07-19T08:29:05Z,9.3896,76.31495,14.799999999999999,330.7,SLK-0054
441868633,2026-08-05T17:37:53Z,9.90333,75.97272,12.799999999999999,237.0,SLK-0033
441868633,2026-08-05T17:52:53Z,9.87953,75.9357,12.2,232.2,SLK-0033
441868633,2026-08-05T18:07:53Z,9.8491,75.88732,13.0,241.0,SLK-0033
441868633,2026-08-05T18:22:53Z,9.818,75.84679,12.2,242.7,SLK-0033
441868633,2026-08-05T18:37:53Z,9.79426,75.79757,13.0,241.5,SLK-0033
441885685,2026-06-10T19:23:00Z,9.51461,76.60342,16.900000000000002,268.5,SLK-0011
441885685,2026-06-10T19:38:00Z,9.51707,76.52891,18.1,271.4,SLK-0011
441885685,2026-06-10T19:53:00Z,9.5092,76.45346,17.0,269.9,SLK-0011
441885685,2026-06-10T20:08:00Z,9.50428,76.37722,16.6,264.9,SLK-0011
441885685,2026-06-10T20:23:00Z,9.50922,76.31005,17.7,262.7,SLK-0011
441885685,2026-06-10T20:38:00Z,9.49668,76.23342,17.3,265.5,SLK-0011
441956544,2026-06-08T21:35:24Z,9.87064,76.52816,7.8999999999999995,280.1,SLK-0078
441956544,2026-06-08T21:50:24Z,9.87915,76.4913,7.6,278.1,SLK-0078
441956544,2026-06-08T22:05:24Z,9.87946,76.46746,7.199999999999999,284.0,SLK-0078
441956544,2026-06-08T22:20:24Z,9.88836,76.43078,8.0,283.9,SLK-0078
441956544,2026-06-08T22:35:24Z,9.90163,76.4042,7.8999999999999995,281.0,SLK-0078
441956544,2026-06-08T22:50:24Z,9.90121,76.37322,7.199999999999999,278.8,SLK-0078
441956544,2026-06-08T23:05:24Z,9.91164,76.33432,8.4,288.2,SLK-0078
441956544,2026-06-08T23:20:24Z,9.91925,76.3108,8.1,285.6,SLK-0078
441970509,2026-08-10T03:23:32Z,9.76035,75.88343,10.700000000000001,30.7,
441970509,2026-08-10T03:43:32Z,9.80774,75.92179,10.8,33.7,
441970509,2026-08-10T04:03:32Z,9.85513,75.96015,11.0,45.0,
441970509,2026-08-10T04:23:32Z,9.90252,75.9985,10.700000000000001,45.2,
441970509,2026-08-10T04:43:32Z,9.94991,76.03686,9.9,42.9,
441970509,2026-08-10T05:03:32Z,9.9973,76.07522,10.4,38.1,
441970509,2026-08-10T05:23:32Z,10.04469,76.11358,10.6,36.4,
477182307,2026-06-15T13:28:02Z,9.92181,76.4055,9.1,308.1,SLK-0076
477182307,2026-06-15T13:43:02Z,9.95352,76.37766,8.2,310.3,SLK-0076
477182307,2026-06-15T13:58:02Z,9.97395,76.35002,9.1,315.9,SLK-0076
477182307,2026-06-15T14:13:02Z,9.99896,76.31971,8.1,319.4,SLK-0076
477182307,2026-06-15T14:28:02Z,10.02698,76.29259,8.799999999999999,314.5,SLK-0076
477223943,2026-08-12T09:16:02Z,9.69274,76.05016,12.4,200.3,SLK-0056
477223943,2026-08-12T09:31:02Z,9.64302,76.03618,12.4,199.5,SLK-0056
477223943,2026-08-12T09:46:02Z,9.58745,76.02246,13.6,195.4,SLK-0056
477223943,2026-08-12T10:01:02Z,9.53927,76.00582,12.7,198.6,SLK-0056
477223943,2026-08-12T10:16:02Z,9.48873,75.98669,12.7,196.7,SLK-0056
477226940,2026-08-05T20:21:21Z,10.21844,76.20723,16.7,132.6,
477226940,2026-08-05T20:41:21Z,10.15403,76.27679,16.799999999999997,130.9,
477226940,2026-08-05T21:01:21Z,10.08963,76.34635,16.799999999999997,129.8,
477226940,2026-08-05T21:21:21Z,10.02522,76.41591,17.799999999999997,133.6,
477226940,2026-08-05T21:41:21Z,9.96082,76.48546,17.299999999999997,140.0,
477226940,2026-08-05T22:01:21Z,9.89641,76.55502,16.4,135.4,
477226940,2026-08-05T22:21:21Z,9.83201,76.62458,16.099999999999998,130.1,
477226940,2026-08-05T22:41:21Z,9.7676,76.69414,17.4,138.8,
477226940,2026-08-05T23:01:21Z,9.70319,76.7637,17.2,126.5,
477226940,2026-08-05T23:21:21Z,9.63879,76.83326,16.4,126.8,
477417248,2026-08-15T23:16:57Z,9.3963,75.59498,8.8,33.2,SLK-0049
477417248,2026-08-15T23:31:57Z,9.42852,75.60754,8.3,33.8,SLK-0049
477417248,2026-08-15T23:46:57Z,9.46147,75.63283,9.0,28.5,SLK-0049
477417248,2026-08-16T00:01:57Z,9.48865,75.6537,9.0,31.1,SLK-0049
477417248,2026-08-16T00:16:57Z,9.52794,75.66866,9.8,30.3,SLK-0049
477417248,2026-08-16T00:31:57Z,9.56089,75.69634,9.8,27.9,SLK-0049
477417248,2026-08-16T00:46:57Z,9.59143,75.70947,8.3,30.1,SLK-0049
477574326,2026-08-31T20:03:07Z,9.50439,75.63601,14.9,329.7,
477574326,2026-08-31T20:23:07Z,9.57538,75.59842,14.0,334.7,
477574326,2026-08-31T20:43:07Z,9.64637,75.56084,14.9,332.8,
477574326,2026-08-31T21:03:07Z,9.71736,75.52325,15.4,334.8,
477574326,2026-08-31T21:23:07Z,9.78835,75.48567,14.0,324.8,
477574326,2026-08-31T21:43:07Z,9.85934,75.44808,15.1,329.7,
477574326,2026-08-31T22:03:07Z,9.93033,75.41049,13.9,333.1,
477574326,2026-08-31T22:23:07Z,10.00132,75.37291,15.200000000000001,335.1,
